File_ID,Texto_Espanhol,Traducao_PTBR
dlg_dialoghi_es.json data[132][195][0],"Estos poderes... no están hechos para la humanidad. ¡Estarías maldito, igual que mi padre y yo!","Esses poderes... não são para a humanidade. Você seria amaldiçoado, assim como meu pai e eu!"
dlg_dialoghi_es.json data[133][1][0],[font=Bold]NO...[/font]  SOY... UN... [font=Bold]DIOS...[/font],[font=Bold]NÃO...[/font] EU SOU... UM... [font=Bold]DEUS...[/font]
dlg_dialoghi_es.json data[133][12][0],No quiero acabar en el mar.,Não quero acabar no mar.
dlg_dialoghi_es.json data[133][13][0],Tengo... mucho que hacer y no puedo perder ni un minuto.,Tenho muita coisa para fazer e não posso perder um minuto.
dlg_dialoghi_es.json data[133][117][0],Si no te importa.,Se você não se importa.
dlg_dialoghi_es.json data[133][118][0],La verdad es que [font=Bold]no me acuerdo[/font] bien.,A verdade é que não me lembro muito bem.
dlg_dialoghi_es.json data[133][140][0],Era como [font=Bold]mirar eternamente[/font] a los fríos [font=Bold]ojos[/font] de esa [font=Bold]estatuilla[/font].,Era como encarar eternamente os olhos frios daquela estatueta.
dlg_dialoghi_es.json data[133][150][0],Hecho.,Feito.
dlg_dialoghi_es.json data[133][175][0],"Cuando viniste a visitarme [font=Bold]ayer[/font], pensaba que al menos podrías decirme...","Quando você veio me visitar ontem, pensei que ao menos pudesse me dizer..."
dlg_dialoghi_es.json data[133][194][0],"Onit, cierra esa estúpida bocaza que tienes. No sabes de qué estás hablando.","Cala a boca, seu idiota! Você não sabe do que está falando."
dlg_dialoghi_es.json data[133][195][0],"[font=Urlato]¡Ja, ja, ja![/font]",[font=Urlato]Hahaha![/font]
dlg_dialoghi_es.json data[134][1][0],[font=Bold]...[/font],[font=Bold]...[/font]
dlg_dialoghi_es.json data[134][12][0],"Te quiero, papá.","Eu te amo, pai."
dlg_dialoghi_es.json data[134][13][0],Nos saber que tú quedar sin poderes. Quedar sin trabajo también.,Não sabemos se você perderá seus poderes. Você também perderá seu emprego.
dlg_dialoghi_es.json data[134][118][0],Recuerdo que me contaba historias cuando me traía.,Lembro-me de que ele costumava me contar histórias quando me trazia.
dlg_dialoghi_es.json data[134][140][0],"Sin pasado ni futuro, esperando eternamente en un [font=Bold]ahora[/font] interminable.","Sem passado nem futuro, aguardando eternamente num agora sem fim."
dlg_dialoghi_es.json data[134][150][0],¿Ves? No es tan difícil.,Viu? Não é tão difícil assim.
dlg_dialoghi_es.json data[134][175][0],Pero contigo siempre parece imposible.  ¿Qué [font=Bold]ocultas[/font]?,Mas com você sempre parece impossível. O que você está escondendo?
dlg_dialoghi_es.json data[134][194][0],"No, tío, [font=Bold]esto no está bien[/font]. No deberíamos querer robarles los poderes a estos herejes. ¡Eso nos convertiría en [font=Bold]herejes[/font] a nosotros!","Não, cara, isso não está certo. Não deveríamos querer roubar os poderes desses hereges. Isso nos tornaria hereges!"
dlg_dialoghi_es.json data[134][195][0],¿Qué está pasando?,O que está acontecendo?
dlg_dialoghi_es.json data[135][1][0],Dos... Dos segundos. La tormenta ya casi está aquí.,Dois... Dois segundos. A tempestade está quase aqui.
dlg_dialoghi_es.json data[135][12][0],"Yo a ti también, chiquitina...","Eu também, meu pequeno..."
dlg_dialoghi_es.json data[135][13][0],"¡Bandar, santo cielo, ten un poquito de tacto!","Bandar, pelo amor de Deus, tenha um pouco de tato!"
dlg_dialoghi_es.json data[135][118][0],"Pero sí, la quería mucho.","Mas sim, eu a amava muito."
dlg_dialoghi_es.json data[135][140][0],Pero realmente no sé lo que significa eso.,Mas eu realmente não sei o que isso significa.
dlg_dialoghi_es.json data[135][150][0],Ahora tenemos que canalizar la energía hacia los [font=Bold]motores[/font] para arrancarlos.,Agora precisamos direcionar a energia para os motores para que eles entrem em funcionamento.
dlg_dialoghi_es.json data[135][175][0],Lila...,Lilás...
dlg_dialoghi_es.json data[135][194][0],¿Robar?,Roubar?
dlg_dialoghi_es.json data[135][195][0],"Escúchame, [font=Bold]niña[/font]. Si hubieses hecho esto por propia voluntad, habría una [font=Bold]posibilidad[/font] de que te hubiese [font=Bold]dejado vivir[/font]...","Escute-me, [font=Bold]garota[/font]. Se você tivesse feito isso por sua própria vontade, haveria uma [font=Bold]possibilidade[/font] de eu [font=Bold]deixar você viver[/font]..."
dlg_dialoghi_es.json data[136][1][0],Es...,É...
dlg_dialoghi_es.json data[136][12][0],"Venga, vamos a dormir.","Vamos lá, vamos dormir."
dlg_dialoghi_es.json data[136][13][0],"Hinon, tú dar [font=Bold]billete[/font]. Y fin.","Hinon, você entrega o ingresso. E fim."
dlg_dialoghi_es.json data[136][118][0],¿Qué sucedió? Si no te importa que te lo pregunte.,O que aconteceu? Se não for incômodo perguntar.
dlg_dialoghi_es.json data[136][140][0],¿Qué está pasando?,O que está acontecendo?
dlg_dialoghi_es.json data[136][150][0],El [font=Bold]interruptor[/font] está [font=Bold]debajo[/font] del [font=Bold]botón de arranque[/font].  Dirige la potencia hacia los propulsores.,O interruptor está localizado abaixo do botão de partida. Ele direciona a energia para os propulsores.
dlg_dialoghi_es.json data[136][175][0],TE...,CHÁ...
dlg_dialoghi_es.json data[136][194][0],"Onit, ¡por el amor de los dioses, [font=Bold]cállate[/font]!","Onit, pelo amor dos deuses, cale a boca!"
dlg_dialoghi_es.json data[136][195][0],Pero ¡está claro que voy a tener que sacarte por la fuerza!,Mas é óbvio que terei que te arrastar para fora à força!
dlg_dialoghi_es.json data[137][1][0],Lila... [font=Bold]Tengo que irme[/font].,Lila... Eu preciso ir.
dlg_dialoghi_es.json data[137][13][0],¿Billete?,Bilhete?
dlg_dialoghi_es.json data[137][118][0],Eh... Claro...,Hum... Claro...
dlg_dialoghi_es.json data[137][140][0],¿Qué es esta sensación?,Que sentimento é esse?
dlg_dialoghi_es.json data[137][150][0],"Papá, ¿esto es [font=Bold]normal[/font]?","Pai, isso é normal?"
dlg_dialoghi_es.json data[137][175][0],Tú... [font=Bold]¡¿Qué?! [/font],Você... [font=Bold]O quê?![/font]
dlg_dialoghi_es.json data[137][194][0],"¡No! ¡Esto está [font=Bold]mal[/font] y lo sabes, tío!","Não! Isso está errado e você sabe disso, cara!"
dlg_dialoghi_es.json data[137][195][0],¡Inténtalo si te atreves!,Experimente se tiver coragem!
dlg_dialoghi_es.json data[138][1][0],[font=Bold]¡¿Q-QUÉ?![/font],[font=Bold]O QUÊ?![/font]
dlg_dialoghi_es.json data[138][13][0],"Hum, sí, aquí lo tienes.","Hum, sim, aqui está."
dlg_dialoghi_es.json data[138][118][0],Estaba [font=Bold]enferma[/font]. [font=Bold]Murió[/font] cuando yo tenía solo cinco años.,Ela estava doente. Ela morreu quando eu tinha apenas cinco anos de idade.
dlg_dialoghi_es.json data[138][139][0],Lila... Yo...,Lila... Eu...
dlg_dialoghi_es.json data[138][140][0],Lila... Yo...,Lila... Eu...
dlg_dialoghi_es.json data[138][141][0],Lila... Yo...,Lila... Eu...
dlg_dialoghi_es.json data[138][150][0],Mmm. Ha temblado un poco más de lo normal.,Hum. Está tremendo um pouco mais do que o normal.
dlg_dialoghi_es.json data[138][175][0],[/font]¡Dímelo! ¡¡¡Por favor!!![/font],Diga-me! Por favor!!!
dlg_dialoghi_es.json data[138][194][0],¡[font=Bold]Noooooo[/font]!,Nãoooooo!
dlg_dialoghi_es.json data[138][195][0],¡No me dejas [font=Bold]elección[/font]!,Você não me deixa escolha!
dlg_dialoghi_es.json data[139][1][0],Lo siento. Es importante. Te prometo que me pondré en contacto contigo pronto.,Sinto muito. É importante. Prometo que entrarei em contato em breve.
dlg_dialoghi_es.json data[139][13][0],¿Un billete a [font=Bold]Marte[/font]?,Um bilhete para Marte?
dlg_dialoghi_es.json data[139][118][0],No recuerdo bien qué tenía. Mi [font=Bold]padre[/font] y yo no hablábamos mucho de eso.,Não me lembro exatamente o que era. Meu pai e eu não conversávamos muito sobre isso.
dlg_dialoghi_es.json data[139][140][0],No... Por favor. Lo sé.,Não... Por favor. Eu sei.
dlg_dialoghi_es.json data[139][150][0],¡Igual es que pronto habrá que cambiar algunas juntas!,Talvez algumas juntas precisem ser substituídas em breve!
dlg_dialoghi_es.json data[139][175][0],¡Lila! Las [font=Bold]explosiones[/font]... ¡[font=Bold]El edificio no va a aguantar[/font]!,Lila! As explosões... O prédio não vai aguentar!
dlg_dialoghi_es.json data[139][194][0],[font=Bold]¡¿Robar?![/font],[font=Bold]Roubar?![/font]
dlg_dialoghi_es.json data[139][195][0],¡¿[font=Bold]Cómo te atreves a intentar robarnos nuestros poderes[/font]?!,Como você ousa tentar roubar nossos poderes?!
dlg_dialoghi_es.json data[140][1][0],Pero...,Mas...
dlg_dialoghi_es.json data[140][13][0],Tu historia ha dado la vuelta a toda la colonia.,Sua história se espalhou por toda a vizinhança.
dlg_dialoghi_es.json data[140][117][0],Quizá quería [font=Bold]protegerte[/font].,Talvez ele quisesse te proteger.
dlg_dialoghi_es.json data[140][118][0],Quizá le dolía demasiado hacerlo.,Talvez doesse demais para ele fazer isso.
dlg_dialoghi_es.json data[140][140][0],Me he vuelto loca. ¡Perdóname!,Eu enlouqueci. Me perdoe!
dlg_dialoghi_es.json data[140][150][0],"Pero no te preocupes, no debería explotar... [font=Bold]por ahora[/font].","Mas não se preocupe, não deve explodir... por enquanto."
dlg_dialoghi_es.json data[140][175][0],[font=Bold]¡Tenemos que irnos![/font],Temos que ir!
dlg_dialoghi_es.json data[140][195][0],[font=Bold]¡Lila! ¡¿Qué está pasando?![/font],[font=Bold]Lila! O que está acontecendo?![/font]
dlg_dialoghi_es.json data[141][1][0],"¿Es porque me he alterado? Perdóname, ¡ya te dije que era complicado!","Será que foi porque eu fiquei chateado? Me desculpe, eu já te disse que era complicado!"
dlg_dialoghi_es.json data[141][13][0],"Mucha gente quería ayudarte, así que hemos hecho una colecta.","Muitas pessoas quiseram te ajudar, então começamos uma arrecadação."
dlg_dialoghi_es.json data[141][118][0],"Imagino que sí. A veces pienso que me hubiera gustado [font=Bold]ser mayor[/font], para poder [font=Bold]entenderlo[/font] por mí misma.",Imagino que sim. Às vezes penso que gostaria de ter sido mais velho para poder entender isso por mim mesmo.
dlg_dialoghi_es.json data[141][140][0],Estoy tan cansada...,Eu estou tão cansado...
dlg_dialoghi_es.json data[141][150][0],[font=Bold]¡Papá![/font],[font=Bold]Papai![/font]
dlg_dialoghi_es.json data[141][175][0],[font=Bold]¡¡¡Me da igual!!![/font],[font=Bold]Não me importo!!![/font]
dlg_dialoghi_es.json data[141][195][0],"N-nada, papá.  Todo está [font=Bold]bajo control[/font].","N-nada, pai. Está tudo sob controle."
dlg_dialoghi_es.json data[142][1][0],"No, no... Créeme.","Não, não... Acredite em mim."
dlg_dialoghi_es.json data[142][13][0],¡¿Queréis [font=Bold]echarme[/font]?!,Você quer me chutar?!
dlg_dialoghi_es.json data[142][118][0],"Recuerdo estar [font=Bold]triste[/font], pero, a veces, ese recuerdo, simplemente... [font=Bold]se esfuma[/font].  Como si [font=Bold]no tuviera importancia[/font].","Lembro-me de ter ficado triste, mas às vezes essa lembrança simplesmente desaparece. Como se não tivesse importado."
dlg_dialoghi_es.json data[142][140][0],Últimamente no duermo mucho.  No paro de soñar con mis [font=Bold]padres[/font] leyéndome fragmentos de un [font=Bold]extraño libro[/font].,"Ultimamente, não tenho dormido muito. Continuo sonhando com meus pais lendo trechos de um livro estranho para mim."
dlg_dialoghi_es.json data[142][150][0],"[font=Urlato]¡Ja, ja, ja![/font]",[font=Urlato]Hahaha![/font]
dlg_dialoghi_es.json data[142][175][0],[font=Bold]¡¡¡Lilaaaa!!![/font],[font=Bold]Lilaaaa!!![/font]
dlg_dialoghi_es.json data[142][195][0],Perdón por lo de antes.,Desculpe pelo ocorrido anteriormente.
dlg_dialoghi_es.json data[143][1][0],TENGO QUE [font=Bold]HACER ALGO[/font]. ALGO QUE NO PUEDE ESPERAR.,PRECISO FAZER ALGUMA COISA. ALGO QUE NÃO PODE ESPERAR.
dlg_dialoghi_es.json data[143][13][0],"Lila, tú saber que en Júpiter no tener futuro.","Lila, você sabe que não há futuro em Júpiter."
dlg_dialoghi_es.json data[143][118][0],"Estoy segura de que quería a mi madre, así que ¿por qué ese recuerdo es tan tenue y fugaz?","Tenho certeza de que amava minha mãe, então por que essa lembrança é tão vaga e fugaz?"
dlg_dialoghi_es.json data[143][140][0],Será mejor que nos vayamos.,É melhor irmos embora.
dlg_dialoghi_es.json data[143][150][0],"Oh, venga ya, ¡no va a pasar nada!","Ah, qual é, nada vai acontecer!"
dlg_dialoghi_es.json data[143][195][0],"No te preocupes, Lila. Lo estás haciendo muy bien...","Não se preocupe, Lila. Você está indo muito bem..."
dlg_dialoghi_es.json data[144][1][0],"Lila, quiero saber más sobre tus universos.","Lila, quero saber mais sobre os seus universos."
dlg_dialoghi_es.json data[144][13][0],Tú no poder seguir viviendo en estercolero este.,Você não pode continuar morando nesse buraco.
dlg_dialoghi_es.json data[144][118][0],¿Por qué no conserva esa [font=Bold]importancia[/font]?,Por que não mantém essa importância?
dlg_dialoghi_es.json data[144][140][0],"Sí, podemos hablar de esto en otro momento...","Sim, podemos falar sobre isso em outra ocasião..."
dlg_dialoghi_es.json data[144][150][0],¡[font=Bold]Levanta[/font] la [font=Bold]palanca de propulsión[/font] y [font=Bold]no la sueltes[/font] hasta que salgamos de la [font=Bold]atmósfera[/font]!,Levante a alavanca de propulsão e não a solte até sairmos da atmosfera!
dlg_dialoghi_es.json data[144][195][0],Estamos muy cerca. Avísame cuando estés lista.,Estamos muito perto. Me avise quando estiver pronto.
dlg_dialoghi_es.json data[145][1][0],pero...,mas...
dlg_dialoghi_es.json data[145][13][0],"Tú necesitar crecer, encontrar vida mejor.","Você precisa crescer, encontrar uma vida melhor."
dlg_dialoghi_es.json data[145][118][0],La importancia de las cosas es [font=Bold]relativa[/font].  Solo son importantes las cosas que crees que deben serlo.,A importância das coisas é relativa. Só importam aquilo que você considera importante.
dlg_dialoghi_es.json data[145][140][0],¡Siempre y cuando la iglesia no nos atrape!,Contanto que a igreja não nos pegue!
dlg_dialoghi_es.json data[145][150][0],¡Aguanta!,Aguente firme!
dlg_dialoghi_es.json data[146][1][0],Volveré en otro momento.,Voltarei em outra ocasião.
dlg_dialoghi_es.json data[146][13][0],Pero...,Mas...
dlg_dialoghi_es.json data[146][118][0],"Bueno, me gustaría que lo fuera un poco [font=Bold]más[/font].","Bem, eu gostaria que fosse um pouco mais."
dlg_dialoghi_es.json data[146][140][0],Está bien. Yo iré a mi [font=Bold]casa[/font].  Ven a [font=Bold]buscarme[/font] en cuanto puedas.,Certo. Vou para casa. Venha me encontrar assim que puder.
dlg_dialoghi_es.json data[146][150][0],Y... ¡Ya estamos!,E... terminamos!
dlg_dialoghi_es.json data[147][1][0],¿No puedes esperar al menos a que deje de llover?,Você não pode ao menos esperar até que a chuva pare?
dlg_dialoghi_es.json data[147][13][0],He oído hablar de unos [font=Bold]primos[/font] que trabajan en la [font=Bold]planta de terraformación[/font] del monte [font=Bold]Olimpo[/font].,Ouvi dizer que alguns primos meus trabalham na usina de terraformação no Monte Olimpo.
dlg_dialoghi_es.json data[147][118][0],¿En qué sentido?,Em que sentido?
dlg_dialoghi_es.json data[147][140][0],"Está [font=Bold]detrás de mi puesto[/font], donde nos conocimos.","É [font=Bold]atrás da minha barraca[/font], onde nos conhecemos."
dlg_dialoghi_es.json data[147][150][0],Acabamos de salir de la atmósfera.,Acabamos de sair da atmosfera.
dlg_dialoghi_es.json data[148][1][0],"Me encantaría, pero no puedo.","Eu adoraria, mas não posso."
dlg_dialoghi_es.json data[148][13][0],Me han dicho que van progresando; ahora hay mucha vegetación y trabajo.,Me disseram que estão fazendo progresso; há muita vegetação e trabalho em andamento agora.
dlg_dialoghi_es.json data[148][118][0],Mi madre [font=Bold]murió[/font] cuando yo era pequeña. ¡Debería [font=Bold]romperme el corazón[/font] el mero hecho de pensar en ello!,"Minha mãe morreu quando eu era pequena. Só de pensar nisso, meu coração se parte!"
